"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity","log_total_rooms","log_total_bedrooms","log_population","log_households","value_range","cluster"
-118.33,33.86,38,1059,218,561,205,4,248600,"<1H OCEAN",6.96508034560141,5.38449506278909,6.3297209055227,5.32300997913841,"[2.1,2.6)","area_0"
-118.34,33.86,36,2223,360,1162,376,5.259,279400,"<1H OCEAN",7.7066129139642,5.88610403145016,7.05789793741186,5.92958914338989,"[2.6,3.1)","area_0"
-118.34,33.86,35,1936,343,1008,346,5.4791,285900,"<1H OCEAN",7.56837926783652,5.83773044716594,6.91572344863131,5.84643877505772,"[2.6,3.1)","area_0"
-118.34,33.87,28,2948,566,1445,524,5.3743,286500,"<1H OCEAN",7.98888225330923,6.33859407820318,7.27586460054653,6.26149168432104,"[2.6,3.1)","area_0"
-118.35,33.87,34,2823,500,1429,483,5.5,279600,"<1H OCEAN",7.94555542825349,6.21460809842219,7.26473017792987,6.18001665365257,"[2.6,3.1)","area_0"
-118.35,33.87,28,2319,579,1369,564,3.6169,257000,"<1H OCEAN",7.74889133725553,6.361302477573,7.22183582528845,6.33505425149806,"[2.6,3.1)","area_0"
-118.35,33.86,28,2075,463,1216,446,3.9732,281500,"<1H OCEAN",7.6377164326648,6.13772705408623,7.10332206252611,6.10031895202006,"[2.6,3.1)","area_0"
-118.35,33.86,24,2139,481,971,418,4.3859,271300,"<1H OCEAN",7.66809370908241,6.17586727010576,6.87832646829133,6.03548143252476,"[2.6,3.1)","area_0"
-118.33,33.84,36,1364,251,668,245,5.3131,314100,"<1H OCEAN",7.21817683840341,5.52545293913178,6.50428817353665,5.50125821054473,"[3.1,3.6)","area_0"
-118.34,33.83,35,1818,353,853,321,5.8972,350900,"<1H OCEAN",7.50549227473742,5.8664680569333,6.74875954749168,5.77144112313002,"[3.1,3.6)","area_0"
-118.36,33.86,37,1249,218,583,214,5.7422,330700,"<1H OCEAN",7.13009851012558,5.38449506278909,6.36818718635049,5.36597601502185,"[3.1,3.6)","area_0"
-118.35,33.85,34,1770,291,916,289,5,354200,"<1H OCEAN",7.47873482556787,5.67332326717149,6.82001636467413,5.66642668811243,"[3.1,3.6)","area_0"
-118.35,33.85,35,1248,206,551,185,5.6426,348200,"<1H OCEAN",7.12929754892937,5.32787616878958,6.31173480915291,5.22035582507832,"[3.1,3.6)","area_0"
-118.37,33.85,34,2415,404,1278,414,6.1599,341200,"<1H OCEAN",7.78945456608667,6.00141487796115,7.15305163493748,6.02586597382531,"[3.1,3.6)","area_0"
-118.35,33.84,22,13133,3680,7180,3522,3.5414,354700,"<1H OCEAN",9.48288342558516,8.21066803116298,8.87905466204227,8.16678428905615,"[3.1,3.6)","area_0"
-118.36,33.84,22,11016,3170,6664,2838,3.703,361300,"<1H OCEAN",9.30710404040849,8.06148686687133,8.80447518384668,7.95085485771999,"[3.6,4.1)","area_0"
-118.37,33.84,27,3245,605,1572,556,5.3773,379000,"<1H OCEAN",8.08487062913819,6.40522845803084,7.36010397298915,6.32076829425058,"[3.6,4.1)","area_0"
-118.36,33.84,35,1577,279,743,274,5.7654,343000,"<1H OCEAN",7.36327958696304,5.63121178182137,6.61069604471776,5.61312810638807,"[3.1,3.6)","area_0"
-118.36,33.83,35,1378,247,645,217,5.9143,343400,"<1H OCEAN",7.2283884515736,5.50938833662798,6.46925031679577,5.37989735354046,"[3.1,3.6)","area_0"
-118.36,33.83,35,2828,487,1439,490,5.6013,350200,"<1H OCEAN",7.94732502701646,6.18826412308259,7.27170370688737,6.19440539110467,"[3.1,3.6)","area_0"
-118.37,33.83,35,1207,207,601,213,4.7308,353400,"<1H OCEAN",7.09589322109753,5.33271879326537,6.39859493453521,5.36129216570943,"[3.1,3.6)","area_0"
-118.33,33.83,5,13038,2679,5272,2523,5.5023,286400,"<1H OCEAN",9.47562344948448,7.89319886954461,8.57016507618234,7.83320394864106,"[2.6,3.1)","area_0"
-118.32,33.85,42,3146,770,1859,740,3.5073,234800,"<1H OCEAN",8.05388708361822,6.64639051484773,7.52779398772144,6.60665018619822,"[2.1,2.6)","area_0"
-118.32,33.83,51,2399,516,1160,514,3.8456,318900,"<1H OCEAN",7.78280726283969,6.24610676548156,7.05617528410041,6.24222326545517,"[3.1,3.6)","area_0"
-118.31,33.83,50,696,311,382,234,2.775,225000,"<1H OCEAN",6.54534966033442,5.73979291217923,5.94542060860658,5.4553211153577,"[2.1,2.6)","area_0"
-118.31,33.83,45,2929,755,1635,652,2.9375,273000,"<1H OCEAN",7.98241634682773,6.62671774924902,7.39939808333135,6.48004456192665,"[2.6,3.1)","area_0"
-118.32,33.83,19,3792,790,2105,834,5.2363,310000,"<1H OCEAN",8.24064886337491,6.67203294546107,7.65207074611648,6.72623340235875,"[3.1,3.6)","area_0"
-118.31,33.82,39,2198,425,1160,436,4.1406,323700,"<1H OCEAN",7.69530313496357,6.05208916892442,7.05617528410041,6.07764224334903,"[3.1,3.6)","area_0"
-118.31,33.82,26,2345,408,1195,377,5.4925,361700,"<1H OCEAN",7.76004068088038,6.01126717440416,7.08590146436561,5.93224518744801,"[3.6,4.1)","area_0"
-118.31,33.81,23,3942,748,1679,711,4.1169,362600,"<1H OCEAN",8.27944348771267,6.61740297797448,7.42595365707754,6.56667242980324,"[3.6,4.1)","area_0"
-118.31,33.81,30,1773,356,905,352,4.3056,336000,"<1H OCEAN",7.48042830607421,5.87493073085203,6.80793494369993,5.8636311755981,"[3.1,3.6)","area_0"
-118.32,33.81,28,2142,445,1140,422,4.8438,346200,"<1H OCEAN",7.66949525100769,6.09807428216624,7.03878354138854,6.04500531403601,"[3.1,3.6)","area_0"
-118.34,33.8,25,4177,832,2123,789,5.0814,446800,"<1H OCEAN",8.33734856449717,6.72383244082121,7.66058546170326,6.67076632084587,"[4.1,4.6)","area_0"
-118.36,33.82,36,1784,311,901,293,6.2247,339000,"<1H OCEAN",7.48661331313996,5.73979291217923,6.80350525760834,5.68017260901707,"[3.1,3.6)","area_0"
-118.37,33.82,39,2794,444,1319,441,5.878,387800,"<1H OCEAN",7.93522953981691,6.09582456243222,7.18462915271731,6.08904487544685,"[3.6,4.1)","area_0"
-118.37,33.82,36,2463,447,1125,424,6.0176,352700,"<1H OCEAN",7.80913539812054,6.10255859461357,7.02553831463852,6.04973345523196,"[3.1,3.6)","area_0"
-118.36,33.82,36,1083,187,522,187,5.7765,339500,"<1H OCEAN",6.98749024700099,5.23110861685459,6.25766758788264,5.23110861685459,"[3.1,3.6)","area_0"
-118.36,33.81,25,9042,2022,4458,1944,4.5592,378800,"<1H OCEAN",9.10963566785455,7.61184239958042,8.40245551394581,7.57250298502038,"[3.6,4.1)","area_0"
-118.36,33.81,26,1575,300,881,309,5.1778,359900,"<1H OCEAN",7.36201055125973,5.7037824746562,6.78105762593618,5.73334127689775,"[3.6,4.1)","area_0"
-118.37,33.81,36,2031,339,817,337,5.1271,458300,"NEAR OCEAN",7.61628356158038,5.82600010738045,6.70563909486,5.82008293035236,"[4.6,5.1]","area_0"
-118.38,33.81,33,2349,407,954,373,6.4956,483600,"NEAR OCEAN",7.76174498465891,6.00881318544259,6.86066367144829,5.92157841964382,"[4.6,5.1]","area_0"
-118.38,33.81,20,1975,306,703,292,8.5491,410300,"NEAR OCEAN",7.58832367733522,5.72358510195238,6.55535689181067,5.67675380226828,"[4.1,4.6)","area_0"
-118.36,33.81,34,2211,502,1113,488,4.7026,356800,"<1H OCEAN",7.70120018085745,6.21860011969173,7.01481435127554,6.19031540585315,"[3.6,4.1)","area_0"
-118.38,33.81,41,1889,301,802,278,6.015,488500,"NEAR OCEAN",7.54380286750151,5.70711026474888,6.68710860786651,5.62762111369064,"[4.6,5.1]","area_0"
-118.39,33.81,35,1008,165,391,167,3.7778,487500,"NEAR OCEAN",6.91572344863131,5.10594547390058,5.96870755998537,5.11799381241676,"[4.6,5.1]","area_0"
-118.33,33.79,29,4389,873,2069,901,4.1071,365600,"<1H OCEAN",8.38685668968823,6.7719355558396,7.63482067774554,6.80350525760834,"[3.6,4.1)","area_0"
-118.31,33.8,29,2795,572,1469,557,3.7167,308900,"<1H OCEAN",7.9355873855892,6.3491389913798,7.29233717617388,6.32256523992728,"[3.1,3.6)","area_0"
-118.32,33.8,29,3254,717,1593,680,4.0536,285800,"<1H OCEAN",8.08764028777898,6.57507584059962,7.37337430991005,6.52209279817015,"[2.6,3.1)","area_0"
-118.31,33.79,35,2290,563,1374,530,3.2472,254700,"<1H OCEAN",7.73630709654828,6.33327962813969,7.22548147278229,6.27287700654617,"[2.1,2.6)","area_0"
-118.31,33.8,31,4464,991,2420,947,4.0425,277900,"<1H OCEAN",8.40380050406115,6.89871453432999,7.79152281915073,6.85329909318608,"[2.6,3.1)","area_0"
-118.32,33.8,39,1415,298,729,278,3.1648,244800,"<1H OCEAN",7.25488481007734,5.6970934865054,6.59167373200866,5.62762111369064,"[2.1,2.6)","area_0"
-118.32,33.79,35,2924,658,1675,602,3.8287,279900,"<1H OCEAN",7.98070782086967,6.48920493132532,7.42356844425917,6.40025744530882,"[2.6,3.1)","area_0"
-118.32,33.79,32,2381,467,1264,488,4.1477,315100,"<1H OCEAN",7.77527584648686,6.1463292576689,7.1420365747068,6.19031540585315,"[3.1,3.6)","area_0"
-118.32,33.8,29,4317,1037,2102,959,3.1275,286400,"<1H OCEAN",8.37031599555548,6.94408720822953,7.6506445514369,6.86589107488344,"[2.6,3.1)","area_0"
-118.31,33.79,38,1601,352,711,304,3.3958,250000,"<1H OCEAN",7.37838371299671,5.8636311755981,6.56667242980324,5.71702770140622,"[2.1,2.6)","area_0"
-118.31,33.78,30,4573,819,2411,819,3.5804,383800,"<1H OCEAN",8.42792472365806,6.70808408385307,7.78779687818117,6.70808408385307,"[3.6,4.1)","area_0"
-118.32,33.79,21,6638,1634,3240,1568,3.6797,271100,"<1H OCEAN",8.80056599227992,7.39878627541995,8.08332860878638,7.35755620091035,"[2.6,3.1)","area_0"
-118.38,33.77,17,10950,2207,4713,2043,6.3064,418300,"NEAR OCEAN",9.30109473524465,7.69938940625674,8.45807992692373,7.62217459481762,"[4.1,4.6)","area_0"
-118.31,33.75,36,2715,474,1303,457,4.6042,357300,"NEAR OCEAN",7.90654723236804,6.16120732169508,7.17242457712485,6.12468339089421,"[3.6,4.1)","area_0"
-118.34,34.09,37,1442,501,998,503,2.4432,200000,"<1H OCEAN",7.27378631784489,6.21660610108486,6.90575327631146,6.22059017009974,"[1.6,2.1)","area_0"
-118.35,34.09,35,2705,785,1526,793,3.0349,266700,"<1H OCEAN",7.90285719128058,6.66568371778241,7.3304052118444,6.67582322163485,"[2.6,3.1)","area_0"
-118.35,34.09,35,2234,689,1334,662,2.5444,236100,"<1H OCEAN",7.71154897962915,6.53524127101366,7.19593722647557,6.49526555593701,"[2.1,2.6)","area_0"
-118.36,34.09,34,2832,883,1594,843,1.7558,312500,"<1H OCEAN",7.94873845481361,6.78332520060396,7.37400185935016,6.73696695800186,"[3.1,3.6)","area_0"
-118.36,34.09,36,1616,465,773,429,2.6,313600,"<1H OCEAN",7.38770923908104,6.14203740558736,6.65027904858742,6.06145691892802,"[3.1,3.6)","area_0"
-118.36,34.1,37,7097,2010,2913,1939,2.875,300000,"<1H OCEAN",8.86742743852498,7.60589000105312,7.97693875695943,7.56992765524265,"[2.6,3.1)","area_0"
-118.36,34.09,28,1111,300,526,294,2.6136,383300,"<1H OCEAN",7.01301578963963,5.7037824746562,6.26530121273771,5.68357976733868,"[3.6,4.1)","area_0"
-118.37,34.09,38,1349,344,547,309,3.2159,383300,"<1H OCEAN",7.20711885620776,5.8406416573734,6.30444880242198,5.73334127689775,"[3.6,4.1)","area_0"
-118.37,34.09,38,4408,1295,1690,1229,3.0156,300000,"<1H OCEAN",8.39117635083275,7.16626597413364,7.43248380791712,7.11395610956603,"[2.6,3.1)","area_0"
-118.37,34.09,31,6348,1827,2559,1755,3.2818,225000,"<1H OCEAN",8.7558950816463,7.51043055637801,7.84737183615979,7.47022413589997,"[2.1,2.6)","area_0"
-118.37,34.09,22,4247,1253,1766,1170,3.1517,341700,"<1H OCEAN",8.35396813031327,7.13329595489607,7.47647238116391,7.0647590277918,"[3.1,3.6)","area_0"
-118.37,34.09,24,630,172,257,147,5.5224,400000,"<1H OCEAN",6.44571981938558,5.14749447681345,5.54907608489522,4.99043258677874,"[3.6,4.1)","area_0"
-118.37,34.08,28,4376,1202,1847,1128,2.6713,312500,"<1H OCEAN",8.38389034410182,7.09174211509515,7.52131798019924,7.028201432058,"[3.1,3.6)","area_0"
-118.38,34.08,52,1479,360,652,346,2.945,431400,"<1H OCEAN",7.2991214627108,5.88610403145016,6.48004456192665,5.84643877505772,"[4.1,4.6)","area_0"
-118.38,34.08,30,4524,1312,1910,1243,2.8889,335300,"<1H OCEAN",8.41715183723601,7.17930796950403,7.55485852104068,7.12528309151071,"[3.1,3.6)","area_0"
-118.38,34.08,48,1226,288,370,264,3.9375,450000,"<1H OCEAN",7.11151211649616,5.66296048013595,5.91350300563827,5.57594910314632,"[4.1,4.6)","area_0"
-118.38,34.09,24,8264,2437,3148,2274,3.5659,281300,"<1H OCEAN",9.01966401079947,7.79852305362521,8.05452260953729,7.72929567431048,"[2.6,3.1)","area_0"
-118.38,34.09,28,4001,1352,1799,1220,2.5784,272900,"<1H OCEAN",8.29429960885724,7.20934025660291,7.49498623395053,7.1066061377273,"[2.6,3.1)","area_0"
-118.39,34.09,27,4312,1214,1634,1097,3.6207,362500,"<1H OCEAN",8.36915711258883,7.10167597161944,7.39878627541995,7.00033446027523,"[3.6,4.1)","area_0"
-118.39,34.09,28,2347,608,785,548,4.4167,425000,"<1H OCEAN",7.76089319585102,6.41017488196617,6.66568371778241,6.30627528694802,"[4.1,4.6)","area_0"
-118.39,34.08,28,833,230,349,210,3.067,375000,"<1H OCEAN",6.72503364216684,5.4380793089232,5.85507192220243,5.34710753071747,"[3.6,4.1)","area_0"
-118.49,34.03,30,4061,927,1487,865,4.1827,435100,"<1H OCEAN",8.3091845276863,6.83195356556585,7.30451594646016,6.76272950693188,"[4.1,4.6)","area_0"
-118.49,34.03,31,4949,1293,1985,1244,4.252,436700,"<1H OCEAN",8.50694081495189,7.16472037877186,7.59337419312129,7.12608727329912,"[4.1,4.6)","area_0"
-118.5,34.02,28,5109,1482,2313,1451,3.3266,483300,"<1H OCEAN",8.5387589693308,7.30114780585603,7.74630066223144,7.28000825288419,"[4.6,5.1]","area_0"
-118.5,34.02,24,2924,1013,1492,943,2.775,291700,"<1H OCEAN",7.98070782086967,6.92067150424868,7.30787278076371,6.84906628263346,"[2.6,3.1)","area_0"
-118.5,34.02,35,2914,934,1334,870,2.9934,350000,"<1H OCEAN",7.97728198675515,6.83947643822884,7.19593722647557,6.76849321164863,"[3.1,3.6)","area_0"
-118.49,34.03,31,3155,808,1208,745,3.6769,450000,"<1H OCEAN",8.05674377497531,6.69456205852109,7.09672137849476,6.61338421837956,"[4.1,4.6)","area_0"
-118.48,34.03,32,1793,476,1143,448,2.8981,353600,"<1H OCEAN",7.49164547360513,6.16541785423142,7.04141166379481,6.10479323241498,"[3.1,3.6)","area_0"
-118.49,34.02,28,2545,752,1548,679,2.9125,475000,"<1H OCEAN",7.84188592898462,6.62273632394984,7.34471905414967,6.5206211275587,"[4.6,5.1]","area_0"
-118.48,34.03,39,1530,401,1074,375,3.5076,381800,"<1H OCEAN",7.33302301438648,5.99396142730657,6.97914527506881,5.92692602597041,"[3.6,4.1)","area_0"
-118.47,34.03,31,2642,681,1303,625,3.5987,340500,"<1H OCEAN",7.87929148508227,6.52356230614951,7.17242457712485,6.4377516497364,"[3.1,3.6)","area_0"
-118.48,34.03,19,902,284,414,272,1.3333,310000,"<1H OCEAN",6.80461452006262,5.64897423816121,6.02586597382531,5.605802066296,"[3.1,3.6)","area_0"
-118.48,34.02,29,1585,542,1019,487,2.7072,375000,"<1H OCEAN",7.36833968631138,6.29526600143965,6.92657703322272,6.18826412308259,"[3.6,4.1)","area_0"
-118.49,34.02,30,2075,687,1026,592,3.1635,366700,"<1H OCEAN",7.6377164326648,6.53233429222235,6.93342302573071,6.38350663488401,"[3.6,4.1)","area_0"
-118.46,34.03,27,1965,631,1042,596,2.75,327300,"<1H OCEAN",7.58324752430336,6.44730586254121,6.94889722231331,6.39024066706535,"[3.1,3.6)","area_0"
-118.46,34.03,39,1244,283,886,284,3.125,325000,"<1H OCEAN",7.12608727329912,5.64544689764324,6.78671695060508,5.64897423816121,"[3.1,3.6)","area_0"
-118.46,34.02,29,2329,833,1953,800,2.6639,233300,"<1H OCEAN",7.75319426988434,6.72503364216684,7.57712193087668,6.68461172766793,"[2.1,2.6)","area_0"
-118.48,34.02,11,72,16,150,20,2.625,250000,"<1H OCEAN",4.27666611901606,2.77258872223978,5.01063529409626,2.99573227355399,"[2.1,2.6)","area_0"
-118.47,34.02,35,3057,774,2223,732,2.0745,332500,"<1H OCEAN",8.02518932189084,6.65157187358973,7.7066129139642,6.59578051396131,"[3.1,3.6)","area_0"
-118.48,34.02,30,2027,609,1425,562,2.2917,330800,"<1H OCEAN",7.614312146452,6.4118182677099,7.26192709270275,6.33150184989369,"[3.1,3.6)","area_0"
-118.48,34.02,25,1583,460,983,422,2.7019,293800,"<1H OCEAN",7.36707705988101,6.13122648948314,6.89060912014717,6.04500531403601,"[2.6,3.1)","area_0"
-118.49,34.02,28,1394,582,716,543,1.5132,450000,"<1H OCEAN",7.23993259132047,6.36647044773144,6.57368016696065,6.29710931993394,"[4.1,4.6)","area_0"
-118.48,34.01,31,2851,804,1410,782,4.0893,381500,"<1H OCEAN",7.95542508891267,6.68959926917897,7.25134498337221,6.66185474054531,"[3.6,4.1)","area_0"
-118.48,34,41,2584,743,1058,668,3.2061,370000,"<1H OCEAN",7.85709386490249,6.61069604471776,6.96413561241824,6.50428817353665,"[3.6,4.1)","area_0"
-118.48,34,29,1727,479,741,431,3.6121,500000,"<1H OCEAN",7.45414107814668,6.17170059741091,6.60800062529609,6.06610809010375,"[4.6,5.1]","area_0"
-118.48,34.01,40,2198,611,1023,567,3.755,398300,"<1H OCEAN",7.69530313496357,6.4150969591716,6.93049476595163,6.34035930372775,"[3.6,4.1)","area_0"
-118.47,34.01,41,752,201,482,207,2.5417,418200,"<1H OCEAN",6.62273632394984,5.30330490805908,6.1779441140506,5.33271879326537,"[4.1,4.6)","area_0"
-118.47,34.01,44,2017,343,958,382,6.1014,480100,"<1H OCEAN",7.60936653795421,5.83773044716594,6.86484777797086,5.94542060860658,"[4.6,5.1]","area_0"
-118.47,34.01,43,1160,304,393,250,2.9167,461100,"<1H OCEAN",7.05617528410041,5.71702770140622,5.97380961186926,5.52146091786225,"[4.6,5.1]","area_0"
-118.47,34.01,27,1782,471,837,422,3.7727,413000,"<1H OCEAN",7.48549160803075,6.15485809401642,6.72982407048948,6.04500531403601,"[4.1,4.6)","area_0"
-118.45,34.02,41,2956,700,1212,645,3.4583,421900,"<1H OCEAN",7.99159228206809,6.5510803350434,7.10002716662926,6.46925031679577,"[4.1,4.6)","area_0"
-118.45,34.02,45,1230,201,565,219,6.3521,493400,"<1H OCEAN",7.11476944836646,5.30330490805908,6.33682573114644,5.3890717298165,"[4.6,5.1]","area_0"
-118.46,34.02,39,3599,776,1569,763,5.2571,405400,"<1H OCEAN",8.18841130807903,6.65415252018322,7.35819375273303,6.63725803128446,"[4.1,4.6)","area_0"
-118.37,34.03,39,213,44,138,52,2.125,196400,"<1H OCEAN",5.36129216570943,3.78418963391826,4.92725368515721,3.95124371858143,"[1.6,2.1)","area_0"
-118.38,34.03,44,1913,441,1295,432,3.9537,266400,"<1H OCEAN",7.55642796944025,6.08904487544685,7.16626597413364,6.06842558824411,"[2.6,3.1)","area_0"
-118.38,34.02,45,2098,486,1343,481,3.9615,268600,"<1H OCEAN",7.64873978895624,6.18620862390049,7.20266119652324,6.17586727010576,"[2.6,3.1)","area_0"
-118.39,34.02,38,2447,636,1312,574,3.5909,279400,"<1H OCEAN",7.80261806344267,6.45519856334012,7.17930796950403,6.35262939631957,"[2.6,3.1)","area_0"
-118.39,34.02,45,1577,421,1042,375,3.4375,314500,"<1H OCEAN",7.36327958696304,6.04263283368238,6.94889722231331,5.92692602597041,"[3.1,3.6)","area_0"
-118.38,34.01,18,9528,2075,3922,1920,4.7612,304100,"<1H OCEAN",9.16199011103514,7.6377164326648,8.27435700675629,7.56008046502183,"[2.6,3.1)","area_0"
-118.39,34.01,25,1101,285,543,294,2.3571,340600,"<1H OCEAN",7.00397413672268,5.65248918026865,6.29710931993394,5.68357976733868,"[3.1,3.6)","area_0"
-118.39,34.01,35,4424,918,2101,888,3.9688,355100,"<1H OCEAN",8.39479954320217,6.82219739062049,7.650168700845,6.78897174299217,"[3.6,4.1)","area_0"
-118.4,34.01,44,1494,262,618,266,5.4035,356300,"<1H OCEAN",7.30921236569276,5.5683445037611,6.42648845745769,5.5834963087817,"[3.6,4.1)","area_0"
-118.4,34.02,40,593,137,371,132,4.6932,332800,"<1H OCEAN",6.38519439899773,4.91998092582813,5.91620206260743,4.88280192258637,"[3.1,3.6)","area_0"
-118.39,33.99,43,612,135,402,142,5.1322,314900,"<1H OCEAN",6.41673228251233,4.90527477843843,5.99645208861902,4.95582705760126,"[3.1,3.6)","area_0"
-118.39,34,35,1465,386,1104,345,4.056,339100,"<1H OCEAN",7.28961052145117,5.95583736946483,7.00669522683704,5.84354441703136,"[3.1,3.6)","area_0"
-118.4,34,34,1816,335,872,339,4.85,329400,"<1H OCEAN",7.50439155916124,5.81413053182507,6.77078942390898,5.82600010738045,"[3.1,3.6)","area_0"
-118.4,33.99,36,1280,240,704,217,5.9632,328100,"<1H OCEAN",7.15461535691366,5.48063892334199,6.55677835615804,5.37989735354046,"[3.1,3.6)","area_0"
-118.4,33.99,36,1225,213,591,227,5.4663,326700,"<1H OCEAN",7.11069612297883,5.36129216570943,6.3818160174061,5.4249500174814,"[3.1,3.6)","area_0"
-118.4,34,44,2122,385,1012,367,4.6687,344300,"<1H OCEAN",7.66011431917393,5.95324333428778,6.91968384984741,5.90536184805457,"[3.1,3.6)","area_0"
-118.4,34.01,48,1427,253,693,268,5.7405,351600,"<1H OCEAN",7.26332961747684,5.53338948872752,6.5410299991899,5.59098698051086,"[3.1,3.6)","area_0"
-118.41,34.01,44,2010,394,961,365,4.5982,333500,"<1H OCEAN",7.60589000105312,5.97635090929793,6.86797440897029,5.89989735358249,"[3.1,3.6)","area_0"
-118.41,34,37,1426,259,689,261,5.5284,331000,"<1H OCEAN",7.26262860097424,5.55682806169954,6.53524127101366,5.56452040732269,"[3.1,3.6)","area_0"
-118.41,34.01,43,2000,529,1290,514,4.7031,302500,"<1H OCEAN",7.60090245954208,6.2709884318583,7.16239749735572,6.24222326545517,"[2.6,3.1)","area_0"
-118.41,34.01,33,3306,974,2475,924,2.8797,285300,"<1H OCEAN",8.10349427838097,6.88141130364254,7.81399567500279,6.82871207164168,"[2.6,3.1)","area_0"
-118.41,34,38,324,70,268,73,2.55,271400,"<1H OCEAN",5.78074351579233,4.24849524204936,5.59098698051086,4.29045944114839,"[2.6,3.1)","area_0"
-118.42,34,45,1807,355,883,371,5.0357,329800,"<1H OCEAN",7.49942329059223,5.87211778947542,6.78332520060396,5.91620206260743,"[3.1,3.6)","area_0"
-118.41,34,46,105,20,69,19,3.9643,275000,"<1H OCEAN",4.65396035015752,2.99573227355399,4.23410650459726,2.94443897916644,"[2.6,3.1)","area_0"
-118.43,34,37,1340,358,1008,340,3.7614,314300,"<1H OCEAN",7.20042489294496,5.8805329864007,6.91572344863131,5.82894561761021,"[3.1,3.6)","area_0"
-118.43,33.99,45,2092,451,1190,429,3.8021,323000,"<1H OCEAN",7.64587582518481,6.11146733950268,7.08170858610557,6.06145691892802,"[3.1,3.6)","area_0"
-118.38,33.99,21,11308,3039,5127,2839,4.6277,228300,"<1H OCEAN",9.33326571881348,8.01928379291679,8.5422759717837,7.95120715647297,"[2.1,2.6)","area_0"
-118.36,33.99,35,3702,648,1449,614,5.3194,313700,"<1H OCEAN",8.21662849313344,6.47389069635227,7.27862894232068,6.41999492814714,"[3.1,3.6)","area_0"
-118.37,33.99,36,3228,543,1305,520,5.1695,397000,"<1H OCEAN",8.07961802938984,6.29710931993394,7.17395831975679,6.25382881157547,"[3.6,4.1)","area_0"
-118.35,34,30,1879,226,740,266,6.431,492500,"<1H OCEAN",7.53849499941346,5.42053499927229,6.60665018619822,5.5834963087817,"[4.6,5.1]","area_0"
